id,created_at,updated_at,filter_id,title
01KHPX62R7BHY763,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Ludwig Maximilian University of Munich (LMU)"",""en"":""Ludwig Maximilian University of Munich (LMU)"",""ru"":""Мюнхенский университет Людвига-Максимилиана (LMU)""}"
01KHPX62R7BK0SHM,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1959"",""en"":""1959"",""ru"":""1959""}"
01KHPX62R7BNJTNT,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Digər"",""en"":""other"",""ru"":""другой""}"
01KHPX62R7BVFNTC,2024-07-11 12:52:58.632784+00,,01KHPX62K5THZQRJ,"{""az"":""Ədəbiyyat və Mədəniyyət Jurnalları"",""en"":""Literary and Cultural Journals"",""ru"":""Литературные и культурные журналы""}"
01KHPX62R7C30CMG,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Qələm qutusu"",""en"":""Pencil case"",""ru"":""Пенал""}"
01KHPX62R7C413AZ,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Qoz Mürəbbəsi"",""en"":""Walnut Jam"",""ru"":""Ореховое варенье""}"
01KHPX62R7C6YY7K,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Kağız"",""en"":""Paper"",""ru"":""Бумага""}"
01KHPX62R7C9JHHG,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62R7CH6G8J,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Yapışqan lent"",""en"":""Adhesive tape"",""ru"":""Самоклеющаяся пленка""}"
01KHPX62R7CH838D,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1965"",""en"":""1965"",""ru"":""1965""}"
01KHPX62R7CHTQZ8,2024-07-11 12:52:58.632784+00,,01KHPX62K5WPX30G,"{""az"":""Online"",""en"":""Online"",""ru"":""Онлайн""}"
01KHPX62R7CK7ZH6,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Ayna-Zerkalo"",""en"":""Mirror-Zerkalo"",""ru"":""Зеркало-Зеркало""}"
01KHPX62R7CNNZXF,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1955"",""en"":""1955"",""ru"":""1955""}"
01KHPX62R7CWPFCE,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Qarışıq ( mövsüm meyvesi)"",""en"":""Mixed (seasonal fruit)"",""ru"":""Смешанный (сезонные фрукты)""}"
01KHPX62R7D25RE5,2024-07-11 12:52:57.956+00,,01KHPX62K8F2K0TR,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62R7D617NV,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1953"",""en"":""1953"",""ru"":""1953""}"
01KHPX62R7DB8DF2,2024-07-11 12:52:57.956+00,,01KHPX62K8336BEB,"{""az"":""Burrito"",""en"":""Burrito"",""ru"":""Буррито""}"
01KHPX62R7DE2PS5,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1961"",""en"":""1961"",""ru"":""1961""}"
01KHPX62R7DHTB5V,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Geyim (məktəb uniforması)"",""en"":""Clothing (school uniform)"",""ru"":""Одежда (школьная форма)""}"
01KHPX62R7DN4H4D,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Göyəm kompotu"",""en"":""Goyam compote"",""ru"":""Гоямский компот""}"
01KHPX62R7DP9RWZ,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Əlfəcin"",""en"":""Bookmark"",""ru"":""Закладка""}"
01KHPX62R7DX0HJA,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Peking University"",""en"":""Peking University"",""ru"":""Пекинский университет""}"
01KHPX62R7E5D4DN,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Qlobus"",""en"":""Globe"",""ru"":""Глобус""}"
01KHPX62R7ENPSSC,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Moruq cemi"",""en"":""Raspberries jam"",""ru"":""Малиновое варенье""}"
01KHPX62R7ENW9DK,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Tut cemi"",""en"":""Mulberry jam"",""ru"":""Шелкови́ца варенье""}"
01KHPX62R7ET34FN,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62R7F04K7J,2024-07-11 12:52:57.956+00,,01KHPX62K82R8X0M,"{""az"":""Gazsız"",""en"":""Without gas"",""ru"":""Без газа""}"
01KHPX62R7F51FVE,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Alma cemi"",""en"":""Apple total"",""ru"":""Яблочная майка""}"
01KHPX62R7F5XSJF,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Qreypfrut"",""en"":""Grapefruit"",""ru"":""Грейпфрут""}"
01KHPX62R7F93M3H,2024-07-11 12:52:57.956+00,,01KHPX62K8F2K0TR,"{""az"":""Sadə şəkərli"",""en"":""Simple sugary"",""ru"":""Простой сладкий""}"
01KHPX62R7FBKAFT,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Alma"",""en"":""Apple"",""ru"":""Яблоко""}"
01KHPX62R7FC58R1,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""525-ci qəzet"",""en"":""525th newspaper"",""ru"":""525-я газета""}"
01KHPX62R7FD2M51,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Gavalı kompotu"",""en"":""Plum compote"",""ru"":""Сливовый компот""}"
01KHPX62R7FHRBE2,2024-07-11 12:52:58.632784+00,,01KHPX62K5THZQRJ,"{""az"":""Elm və Texnika Jurnalları"",""en"":""Journals of Science and Technology"",""ru"":""Журналы науки и технологий""}"
01KHPX62R7G5BMQA,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Böyürtkən cemi"",""en"":""Blackberry jam"",""ru"":""Ежевичное варенье""}"
01KHPX62R7G6CR1Q,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1962"",""en"":""1962"",""ru"":""1962""}"
01KHPX62R7G7X489,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Heidelberg University"",""en"":""University of Heidelberg"",""ru"":""Гейдельбергский университет""}"
01KHPX62R7G81JJW,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1950"",""en"":""1950"",""ru"":""1950""}"
01KHPX62R7GC1SWC,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Şaftalı"",""en"":""Peach"",""ru"":""Персик""}"
01KHPX62R7GVFKYC,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Oxford"",""en"":""University of Oxford"",""ru"":""Оксфордский университет""}"
01KHPX62R7GVW834,2024-07-11 12:52:57.956+00,,01KHPX62K870RMRS,"{""az"":""Qara çay bitki qarışımlı"",""en"":""Black tea herbal blend"",""ru"":""Травяная смесь черного чая""}"
01KHPX62R7H7SGZQ,2024-07-11 12:52:57.956+00,,01KHPX62K8QQRRZ1,"{""az"":""Fıstıq Əzməli Soyuq Kakao"",""en"":""Peanut Butter Cold Cocoa"",""ru"":""Холодное какао с арахисовым маслом""}"
01KHPX62R7H86XXN,2024-07-11 12:52:57.956+00,,01KHPX62K819PBQH,"{""az"":""Propolis"",""en"":""Propolis"",""ru"":""Прополис""}"
01KHPX62R7HAKY69,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1952"",""en"":""1952"",""ru"":""1952""}"
01KHPX62R7HBEMYZ,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Stanford University"",""en"":""Stanford University"",""ru"":""Стэндфордский Университет""}"
01KHPX62R7HC3Y5Z,2024-07-11 12:52:57.956+00,,01KHPX62K8HWNTH9,"{""az"":""Bulaq suyu"",""en"":""Spring water"",""ru"":""Родниковая вода""}"
01KHPX62R7HFVNAB,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Ağardıcı boya"",""en"":""Whitening paint"",""ru"":""Отбеливающая краска""}"
01KHPX62R7HGVPWK,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1960"",""en"":""1960"",""ru"":""1960""}"
01KHPX62R7HNM34Q,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Montreal"",""en"":""University of Montreal"",""ru"":""Университет Монреаля""}"
01KHPX62R7HNNPQN,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Rəngli karandaşlar"",""en"":""Colored pencils"",""ru"":""Цветные карандаши""}"
01KHPX62R7JJHS0Y,2024-07-11 12:52:57.956+00,,01KHPX62K870RMRS,"{""az"":""Qara çay sadə"",""en"":""Black tea is simple"",""ru"":""Черный чай – это просто""}"
01KHPX62R7JT3F6M,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Kivi cemi"",""en"":""Kiwi jam"",""ru"":""Киви варенье""}"
01KHPX62R7JWR68H,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1964"",""en"":""1964"",""ru"":""1964""}"
01KHPX62R7JZPBQ0,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1951"",""en"":""1951"",""ru"":""1951""}"
01KHPX62R7K0TJMT,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Melbourne"",""en"":""University of Melbourne"",""ru"":""Университет Мельбурна""}"
01KHPX62R7K1FHMF,2024-07-11 12:52:57.956+00,,01KHPX62K819PBQH,"{""az"":""Polen"",""en"":""Pollen"",""ru"":""Пыльца""}"
01KHPX62R7K4P2SE,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1968"",""en"":""1968"",""ru"":""1968""}"
01KHPX62R7K7R37P,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".gov"",""en"":"".gov"",""ru"":"".gov""}"
01KHPX62R7KD9G7Z,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".biz"",""en"":"".biz"",""ru"":"".biz""}"
01KHPX62R7KE6YV2,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".az"",""en"":"".az"",""ru"":"".az""}"
01KHPX62R7KFFJ6A,2024-07-11 12:52:58.632784+00,,01KHPX62K5THZQRJ,"{""az"":""Moda və Həyat Tərzi Jurnalları"",""en"":""Fashion and Lifestyle Magazines"",""ru"":""Журналы о моде и стиле жизни""}"
01KHPX62R7KH7148,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Çiyələk cemi"",""en"":""Strawberry jam"",""ru"":""клубничный джем""}"
01KHPX62R7KKQEQ7,2024-07-11 12:52:57.956+00,,01KHPX62K870RMRS,"{""az"":""Yaşıl çay meyvəli"",""en"":""Green tea is fruity"",""ru"":""Зеленый чай фруктовый""}"
01KHPX62R7KQ992V,2024-07-11 12:52:57.956+00,,01KHPX62K870RMRS,"{""az"":""Qara çay nanəli"",""en"":""Black tea mint"",""ru"":""Черный чай с мятой""}"
01KHPX62R7KQXXH1,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Shanghai Jiao Tong University"",""en"":""Shanghai Jiao Tong University"",""ru"":""Шанхайский университет Цзяо Тонг""}"
01KHPX62R7KR5MJD,2024-07-11 12:52:57.956+00,,01KHPX62K8DYN3KR,"{""az"":""Ananas"",""en"":""Pineapple"",""ru"":""Ананас""}"
01KHPX62R7KXVPT6,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Armud Mürəbbəsi"",""en"":""Pear jam"",""ru"":""Грушевое варенье""}"
01KHPX62R7KZ94MD,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZR5AH9,"{""az"":""Yeni"",""en"":""New"",""ru"":""Новый""}"
01KHPX62R7M4D2YP,2024-07-11 12:52:58.632784+00,,01KHPX62K5NS7NC8,"{""az"":""Repetitor"",""en"":""Tutor"",""ru"":""Репетитор""}"
01KHPX62R7M9D2TY,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Kaspi"",""en"":""Caspian"",""ru"":""Каспийский""}"
01KHPX62R7M9H42G,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Yeni Müsavat"",""en"":""New Musavat"",""ru"":""Новый Мусават""}"
01KHPX62R7M9XF83,2024-07-11 12:52:58.632784+00,,01KHPX62K5VVHN7W,"{""az"":""350"",""en"":""350"",""ru"":""350""}"
01KHPX62R7MD40QQ,2024-07-11 12:52:57.956+00,,01KHPX62K819PBQH,"{""az"":""Mum"",""en"":""Wax"",""ru"":""Воск""}"
01KHPX62R7MF98SV,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Kitab dəstəyi"",""en"":""Book support"",""ru"":""Заказать поддержку""}"
01KHPX62R7MH2A2M,2024-07-11 12:52:57.956+00,,01KHPX62K89DJYN2,"{""az"":""Qarpız"",""en"":""Watermelon"",""ru"":""Арбуз""}"
01KHPX62R7MJW41B,2024-07-11 12:52:57.956+00,,01KHPX62K89DJYN2,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62R7N23PZN,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Qayçı məktəblilər üçün"",""en"":""Scissors for schoolchildren"",""ru"":""Ножницы для школьников""}"
01KHPX62R7NDVPFR,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Tsinghua University"",""en"":""Tsinghua University"",""ru"":""Университет Цинхуа""}"
01KHPX62R7NF1RSN,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""London School of Economics and Political Science (LSE)"",""en"":""London School of Economics and Political Science (LSE)"",""ru"":""Лондонская школа экономики и политических наук (LSE)""}"
01KHPX62R7NT58KW,2024-07-11 12:52:58.632784+00,,01KHPX62K5NS7NC8,"{""az"":""Məktəbəqədər təhsil \""Tərbiyəçi\"""",""en"":""Preschool education \""Educator\"""",""ru"":""Дошкольное образование «Воспитатель»""}"
01KHPX62R7NTXRNR,2024-07-11 12:52:57.956+00,,01KHPX62K8E4MM9K,"{""az"":""Qara çay"",""en"":""Black tea"",""ru"":""Черный чай""}"
01KHPX62R7P1P6ZX,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Nar Mürəbbəsi"",""en"":""Pomegranate Jam"",""ru"":""Гранатовый джем""}"
01KHPX62R7P4QSXX,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Toronto"",""en"":""University of Toronto"",""ru"":""Университет Торонто""}"
01KHPX62R7P7VPHX,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Qızılgül Mürəbbəsi"",""en"":""Rose Jam"",""ru"":""Розовое варенье""}"
01KHPX62R7PKV1J7,2024-07-11 12:52:57.956+00,,01KHPX62K8336BEB,"{""az"":""Milkshake"",""en"":""Milkshake"",""ru"":""Молочный коктейль""}"
01KHPX62R7PNMT7H,2024-07-11 12:52:58.632784+00,,01KHPX62K5THZQRJ,"{""az"":""Siyasət və Analitika Jurnalları"",""en"":""Journals of Policy and Analytics"",""ru"":""Журналы политики и аналитики""}"
01KHPX62R7Q1Z8X8,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1954"",""en"":""1954"",""ru"":""1954""}"
01KHPX62R7QKT3Y2,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Freiburg"",""en"":""University of Freiburg"",""ru"":""Университет Фрайбурга""}"
01KHPX62R7QNYBG9,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Su qabı və termos"",""en"":""Water container and thermos"",""ru"":""Емкость для воды и термос""}"
01KHPX62R7QW5PMS,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Dəftər və kitab üzlüyü"",""en"":""Notebook and book cover"",""ru"":""Блокнот и обложка книги""}"
01KHPX62R7R35MNT,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".com"",""en"":"".com"",""ru"":"".com""}"
01KHPX62R7R8PX0H,2024-07-11 12:52:57.956+00,,01KHPX62K8QQRRZ1,"{""az"":""Nanəli Soyuq Kakao"",""en"":""Peppermint Cold Cocoa"",""ru"":""Холодное какао с мятой""}"
01KHPX62R7RDX9KG,2024-07-11 12:52:57.956+00,,01KHPX62K8F2K0TR,"{""az"":""Sadə şəkərsiz"",""en"":""Plain sugar free"",""ru"":""Обычный без сахара""}"
01KHPX62R7RE63W4,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Hesablayıcı (kalkulyator)"",""en"":""calculator (calculator)"",""ru"":""калькулятор (калькулятор)""}"
01KHPX62R7REXAYV,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Gilas kompotu"",""en"":""Cherry compote"",""ru"":""Вишневый компот""}"
01KHPX62R7RMGRKX,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".org"",""en"":"".org"",""ru"":"".org""}"
01KHPX62R7RMTFKC,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Azərbaycan"",""en"":""Azerbaijan"",""ru"":""Азербайджан""}"
01KHPX62R7RMZGDS,2024-07-11 12:52:58.632784+00,,01KHPX62K5NS7NC8,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62R7RN2DB8,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Nar cemi"",""en"":""Pomegranate jam"",""ru"":""Гранат""}"
01KHPX62R7RZ0CP4,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University of Alberta"",""en"":""University of Alberta"",""ru"":""Университет Альберты""}"
01KHPX62R7RZ1JRA,2024-07-11 12:52:57.956+00,,01KHPX62K8336BEB,"{""az"":""Onion Rings"",""en"":""Onion Rings"",""ru"":""Кольца лука""}"
01KHPX62R7S2PZY2,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Albalı cemi"",""en"":""Cherry jam"",""ru"":""Вишневое варенье""}"
01KHPX62R7S88K6T,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Viola cemi (Qarağat cemi)"",""en"":""Viola Jam (Currant Jam)"",""ru"":""Варенье из виолы (варенье из смородины)""}"
01KHPX62R7S8XRNT,2024-07-11 12:52:57.956+00,,01KHPX62K870RMRS,"{""az"":""Yaşıl çay bitki qarışımlı"",""en"":""Green tea herbal blend"",""ru"":""Травяная смесь зеленого чая""}"
01KHPX62R7SEAF06,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Heyva Mürəbbəsi"",""en"":""Quince Jam"",""ru"":""Варенье из айвы""}"
01KHPX62R7SQSAXJ,2024-07-11 12:52:57.956+00,,01KHPX62K8QQRRZ1,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62R7SSMPHN,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Zhejiang University"",""en"":""Zhejiang University"",""ru"":""Чжэцзянский университет""}"
01KHPX62R7SXTWX5,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1958"",""en"":""1958"",""ru"":""1958""}"
01KHPX62R7SZ83TN,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""A4 kağızlar"",""en"":""A4 papers"",""ru"":""документы формата А4""}"
01KHPX62R7TSJ1PS,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Çiyələk kompotu"",""en"":""Strawberry compote"",""ru"":""Клубничный компот""}"
01KHPX62R7V88RSR,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""University College London (UCL)"",""en"":""University College London (UCL)"",""ru"":""Университетский колледж Лондона (UCL)""}"
01KHPX62R7VBGMMS,2024-07-11 12:52:57.956+00,,01KHPX62K8336BEB,"{""az"":""French Fries"",""en"":""French Fries"",""ru"":""Картофель фри""}"
01KHPX62R7VKRQFW,2024-07-11 12:52:57.956+00,,01KHPX62K8VFHBHH,"{""az"":""Ağ Gilas Mürəbbəsi"",""en"":""White Cherry Jam"",""ru"":""Варенье из белой вишни""}"
01KHPX62R7VNVDY1,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Pozan"",""en"":""Eraser"",""ru"":""Ластик""}"
01KHPX62R7W5ZHT7,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Böyürtkən kompotu"",""en"":""Blackberry compote"",""ru"":""Компот из ежевики""}"
01KHPX62R7WAX9CP,2024-07-11 12:52:57.956+00,,01KHPX62K89DJYN2,"{""az"":""Nar"",""en"":""Pomegranate"",""ru"":""Гранат""}"
01KHPX62R7WDZT5Q,2024-07-11 12:52:58.632784+00,,01KHPX62K5DG6AJZ,"{""az"":""Bakı Xəbər"",""en"":""Baku News"",""ru"":""Новости Баку""}"
01KHPX62R7WM6Z4Q,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Digər"",""en"":""Other"",""ru"":""другой""}"
01KHPX62R7WN8NZE,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Humboldt University of Berlin"",""en"":""Humboldt University of Berlin"",""ru"":""Берлинский университет Гумбольдта""}"
01KHPX62R7WNRM6Z,2024-07-11 12:52:58.632784+00,,01KHPX62K5ZSFBR0,"{""az"":""Məktəb kitabları"",""en"":""School books"",""ru"":""Школьные книги""}"
01KHPX62R7WP23Q4,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Zoğal cemi"",""en"":""Cranberry jam"",""ru"":""Клюквенное варенье""}"
01KHPX62R7WW8DMY,2024-07-11 12:52:58.632784+00,,01KHPX62K5NS7NC8,"{""az"":""Xüsusi təhsil \""Treninqlər\"""",""en"":""Special education \""Trainings\"""",""ru"":""Специальное образование «Тренинги»""}"
01KHPX62R7X0G2V0,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1947"",""en"":""1947"",""ru"":""1947""}"
01KHPX62R7X2HRVH,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Massachusetts Institute of Technology (MIT)"",""en"":""Massachusetts Institute of Technology (MIT)"",""ru"":""Массачусетский технологический институт (MIT)""}"
01KHPX62R7X86H97,2024-07-11 12:52:57.956+00,,01KHPX62K89DJYN2,"{""az"":""Limon"",""en"":""Lemon"",""ru"":""Лимон""}"
01KHPX62R7XGPEB4,2024-07-11 12:52:57.956+00,,01KHPX62K8AJAA5B,"{""az"":""Limon cemi"",""en"":""Lemon jam"",""ru"":""Лимонный варенье""}"
01KHPX62R7XJGX7Q,2024-07-11 12:52:57.956+00,,01KHPX62K8HWNTH9,"{""az"":""Dağ suyu"",""en"":""Mountain water"",""ru"":""Горная вода""}"
01KHPX62R7XK00BV,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1945"",""en"":""1945"",""ru"":""1945""}"
01KHPX62R7XPJT19,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1956"",""en"":""1956"",""ru"":""1956""}"
01KHPX62R7XPQ6BM,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Fudan University"",""en"":""Fudan University"",""ru"":""Фуданьский университет""}"
01KHPX62R7XQ70Z3,2024-07-11 12:52:58.632784+00,,01KHPX62K5EJDR4C,"{""az"":"".net"",""en"":"".net"",""ru"":"".net""}"
01KHPX62R7XY9X1Z,2024-07-11 12:52:58.632784+00,,01KHPX62K5CE5DVQ,"{""az"":""1949"",""en"":""1949"",""ru"":""1949""}"
01KHPX62R7Y0EPWV,2024-07-11 12:52:57.956+00,,01KHPX62K89DJYN2,"{""az"":""Mavi böyürtkən"",""en"":""Blue blackberry"",""ru"":""Голубая ежевика""}"
01KHPX62R7Y14MW3,2024-07-11 12:52:57.956+00,,01KHPX62K8XHPPMX,"{""az"":""Heyva kompotu"",""en"":""Quince compote"",""ru"":""Компот из айвы""}"
01KHPX62R7Y7MRH1,2024-07-11 12:52:57.956+00,,01KHPX62K8E4MM9K,"{""az"":""Yaşıl çay"",""en"":""Green tea"",""ru"":""Зеленый чай""}"
01KHPX62R7Y825XT,2024-07-11 12:52:57.956+00,,01KHPX62K8336BEB,"{""az"":""Fried Chicken"",""en"":""Fried Chicken"",""ru"":""Жареный цыпленок""}"
01KHPX62R7YAD6V9,2024-07-11 12:52:58.632784+00,,01KHPX62K5TTG5VD,"{""az"":""Sorbonne University"",""en"":""Sorbonne University"",""ru"":""Университет Сорбонны""}"
